"id","y_2017","y_2018","y_2019","y_2020","y_2021"
181410116023,0.0,0.0,0.0,0.0,0.0
181410116024,5.49,5.74,6.32,3.76,3.9
181410117011,0.75,1.81,3.84,5.2,3.71
181410117012,5.59,5.82,10.55,5.36,7.3
181410118011,0.0,0.0,0.0,0.0,0.0
181410119001,2.95,2.62,2.21,10.87,8.23
181410119002,2.49,0.0,0.0,0.0,1.39
181410119003,3.87,2.18,1.44,1.16,0.0
181410120001,7.5,3.9,3.31,4.9,2.59
181410120002,2.75,0.0,2.43,6.37,9.34
181410120003,1.84,1.89,2.04,1.97,0.0
181410120004,0.0,0.0,0.0,0.0,0.0
181410121001,5.19,7.48,6.65,6.0,11.05
181410121002,0.0,3.52,3.19,3.0,2.69
181410121003,28.83,25.14,29.64,26.08,18.94
181410121004,7.55,0.0,0.0,2.63,2.43
181410122001,3.55,0.67,0.68,2.04,4.56
181410122002,6.03,3.94,3.7,1.83,0.57
181410122003,4.08,3.56,3.23,2.55,1.87
181410123001,4.36,4.36,4.37,31.98,23.92
181410123002,0.0,0.0,0.0,0.0,0.0
181410123003,8.08,10.22,14.2,10.08,11.07
181410123004,0.0,0.0,0.0,0.0,5.85
181410124001,1.9,0.0,0.0,0.0,0.0
181410124002,1.61,1.32,1.31,0.0,0.0
181499536001,16.49,11.23,11.75,13.9,11.37
181499536002,6.51,4.2,3.06,18.44,22.83
181499537001,7.89,8.4,7.27,6.17,5.67
181499537002,2.29,3.75,4.67,0.0,7.17
181499537003,8.12,9.4,11.52,14.8,0.0
181499537004,12.61,12.58,13.73,16.09,5.95
181499538001,12.32,14.24,16.99,18.89,17.66
181499538002,4.77,5.58,5.73,6.3,7.84
181499538003,5.53,2.09,1.9,1.91,0.0
181499539001,4.1,4.93,1.97,0.0,5.23
181499539002,7.6,8.78,6.94,3.32,2.64
181499540001,8.68,11.22,12.38,8.99,6.02
181499540002,5.76,5.17,4.71,20.59,0.0
181499540003,19.44,14.73,12.38,15.53,14.65
181499540004,6.43,10.61,10.49,14.92,12.57
181499541001,1.46,2.56,3.28,15.83,17.63
181499541002,7.31,7.63,0.0,0.0,2.1
181499541003,10.12,9.57,9.6,5.98,7.28
181499542001,13.36,11.33,11.15,12.18,13.02
181499542002,4.73,3.05,3.58,2.76,2.09
181499542003,2.8,5.6,9.83,8.38,8.79
181499542004,0.0,0.0,0.0,0.0,0.0
